timestamp,CPU_UTIL_USER,CPU_UTIL_SYS,MEM_UTIL,NET_UTIL,STORAGE_UTIL,CPU TIME,WALL CLOCK TIME,CONTEXT SWITCHES,TSC,CYCLES,INSTRUCTIONS,REFERENCE CYCLES,L1 CACHE MISSES,L1 CACHE HITS,L2 CACHE MISSES,L2 CACHE HITS,LL CACHE MISSES,LL CACHE ACCESSES,MEM ACCESSES RD,MEM ACCESSES WR,BRANCH MISSES,BRANCHES,ITLB WALKS,DTLB LOAD WALKS,DTLB STORE WALKS,DTLB ACCESSES,CPU UTILIZATION,FREQUENCY,CPI,L1 CACHE MPKI,L1 CACHE MISS RATE,L2 CACHE MPKI,L2 CACHE MISS RATE,LL CACHE MPKI,LL CACHE MISS RATE,MEM BANDWITH RD,MEM BANDWITH WR,MEM BANDWITH,BRANCH MPKI,BRANCH MISS RATE,ITLB MPKI,DTLB MPKI,DTLB WALK RATE
106.0,1.99,5.68,4.73,0.0,0.0,64260.64,1004001674.0,148795.0,185919450156.0,19744726380.0,37379849575.0,17351237312.0,75110280.0,10865710034.0,4459828.0,70668036.0,12664570.0,44737797.0,9649842.0,4567587.0,14310466.0,8193883359.0,3016818.0,1230887.0,176901.0,17673196078.0,0.0933266384847903,19666029341.70008,0.5282184547153839,2.0093788726810304,0.0068651415382343,0.1193110205286319,0.0593631678387661,0.33880740944635,0.2830843458831913,615128344.8955684,291160438.8420572,906288783.7376256,0.3828390473131003,0.0017464815366552,0.0807070663552824,0.0376616817886164,7.96566729518973e-05
107.0,1.79,5.32,4.73,0.0,0.0,64247.79,1004001756.0,143991.0,185882556178.0,20579912727.0,39404274910.0,18085068160.0,79072505.0,11462508100.0,4871106.0,74221926.0,17966646.0,54734569.0,14804880.0,3585417.0,15814695.0,8658306792.0,3232906.0,1475479.0,266247.0,18731097210.0,0.0972929818260184,20497885191.94582,0.5222761432358507,2.006698643246269,0.0068510984505661,0.1236187193172742,0.0615870434705297,0.4559567722293103,0.3282504334692029,943735719.9203942,228552078.3491538,1172287798.269548,0.4013446519729399,0.0018265343767458,0.0820445499221597,0.0442014477865188,9.298579685284756e-05
108.0,1.96,5.57,4.73,0.0,0.4,64250.88,1003994953.0,145000.0,185891510502.0,21063945357.0,40837450478.0,18510404548.0,75810875.0,11914014976.0,4305253.0,71519108.0,11964023.0,38876724.0,9132863.0,2451719.0,14087960.0,8957343563.0,2933521.0,1247225.0,147638.0,19350437934.0,0.0995763846235508,20980130720.8364,0.5157997159579684,1.856405679410396,0.0063229337892073,0.1054241376385465,0.0567792849582998,0.2929669423522233,0.3077425711075861,582177460.4080106,156285662.1252358,738463122.5332464,0.3449764820061302,0.0015727832588886,0.0718340877225024,0.0341564662747847,7.20843117224305e-05
109.0,1.91,5.57,4.73,0.0,0.0,64254.91,1004001667.0,145126.0,185902885564.0,20172938825.0,38936327538.0,17727397704.0,77278908.0,11337834511.0,4117218.0,73174579.0,14626746.0,42615353.0,11911920.0,2528058.0,14551284.0,8557953457.0,3016524.0,1285831.0,139623.0,18518038657.0,0.0953583783824434,20092535189.983906,0.518100706989178,1.9847508197731147,0.0067698764929809,0.1057423301152835,0.0532684988550596,0.3756580788397414,0.3432271463291645,759324316.9386092,161150840.00154352,920475156.9401528,0.3737199915887969,0.0017003228719475,0.0774732541751919,0.0366098728394151,7.697651065552584e-05
110.0,2.05,5.45,4.73,0.0,0.0,64255.02,1003999854.0,136496.0,185903248326.0,20936985608.0,40630440992.0,18398847928.0,77275603.0,11710606219.0,5923165.0,71363866.0,25634379.0,70874502.0,20657959.0,2798487.0,13746487.0,8809102458.0,2915911.0,1821227.0,104180.0,19094599524.0,0.0989700185105737,20853574355.201054,0.5153029378175448,1.9019139618793528,0.0065555121918323,0.145781459796763,0.076638537195199,0.6309155986037003,0.3616869011651045,1316842199.4611168,178389635.5028753,1495231834.963992,0.3383297513976439,0.0015604866744983,0.0717666589091202,0.0473882870328458,0.0001008351600974
111.0,1.93,5.87,4.73,0.0,0.0,64251.9,1003999922.0,141891.0,185894173184.0,20862857747.0,40382566183.0,18333756964.0,78559041.0,11772253674.0,4829758.0,73749178.0,17336274.0,53043119.0,13695292.0,4091972.0,15083875.0,8848575633.0,3196251.0,1425890.0,226629.0,19125497070.0,0.0986246994727105,20779740406.194973,0.516630311517516,1.945370203666534,0.0066290002963733,0.1196000763822979,0.0614637744649533,0.429300949361116,0.3268336087099252,873006729.1778136,260842856.91807052,1133849586.095884,0.3735244296175986,0.001704667013722,0.0791492790605649,0.0409215945443226,8.640397653204629e-05
112.0,2.07,5.41,4.74,0.0,0.0,64253.39,1003999037.0,145782.0,185898502324.0,19746565060.0,37818303528.0,17352729652.0,76126625.0,10980939782.0,4171680.0,71973892.0,9843254.0,39829194.0,7204888.0,2720751.0,14404840.0,8306403022.0,2919493.0,1202949.0,245791.0,17903865363.0,0.0933451826403429,19667912350.79641,0.5221430687756788,2.01295716355011,0.0068848844890545,0.1103084911493018,0.0547855888455339,0.2602775133134206,0.2471366606113093,459276169.6045332,173434493.04523584,632710662.6497691,0.3808959857053057,0.00173418505722,0.0771978837664798,0.0383079055602633,8.091772199057952e-05
113.0,1.84,5.35,4.74,0.0,0.4,64286.94,1004502547.0,145485.0,185995689454.0,20292063089.0,39602850541.0,17832098608.0,74463227.0,11530902981.0,3972789.0,70502168.0,10805989.0,35455288.0,8323233.0,2256655.0,13621571.0,8711564493.0,2877307.0,1135819.0,114591.0,18821701179.0,0.0958737197638668,20201106656.82563,0.5123889521031334,1.8802491735515297,0.0064162755112949,0.1003157334820395,0.0533439582919128,0.2728588688032137,0.3047779219844442,530299214.8610252,143778550.31959417,674077765.1806194,0.3439543066703714,0.0015636193718069,0.0726540377951123,0.0315737373173548,6.643448369030128e-05
114.0,1.96,5.48,4.74,0.0,0.0,64257.45,1004039660.0,149278.0,185910184592.0,20868556889.0,40393013173.0,18338703436.0,75711274.0,11803843818.0,4425291.0,71300284.0,12928841.0,44050753.0,10105957.0,2994670.0,14865065.0,8857714996.0,3197693.0,1410169.0,172859.0,19127981627.0,0.0986428122603732,20784594195.213367,0.5166377858374086,1.874365590794991,0.0063732415409215,0.1095558526680551,0.0584385262178596,0.3200761712087885,0.2934987513153294,644178983.9257944,190887758.35807127,835066742.2838657,0.3680107977172718,0.0016782053844262,0.0791645076415701,0.0391906390647318,8.275980345806508e-05
115.0,2.08,5.54,4.74,0.0,1.6,64309.93,1004905018.0,149223.0,186062235802.0,20680419026.0,40077068381.0,18173377568.0,77320631.0,11674332177.0,4341095.0,72993133.0,13077279.0,43024104.0,10162573.0,2947341.0,14886684.0,8806598441.0,3131429.0,1257259.0,132070.0,18991162162.0,0.0976736493016206,20579476324.199223,0.5160162622025595,1.929298577055019,0.0065795537243377,0.1083186763744938,0.05613419972331,0.3263032833559193,0.3039523844587211,647229997.2135277,187709107.4491977,834939104.6627253,0.371451421009067,0.0016904011349823,0.0781351812021402,0.0346664328536231,7.315660769723462e-05
116.0,2.01,5.98,4.74,0.0,0.0,64296.37,1004680293.0,147866.0,186022706166.0,22692247710.0,43740746536.0,19941329508.0,81132908.0,12594491774.0,7390178.0,73761902.0,30097981.0,87994149.0,23854821.0,4678168.0,15740696.0,9486396116.0,3136342.0,2162891.0,238020.0,20479639637.0,0.1071983626031387,22586536103.18203,0.5187896756934309,1.854858785577084,0.0064007029267135,0.168954089384772,0.0910657866070715,0.6880993897812975,0.3420452534861153,1519596387.6639907,298007987.3030813,1817604374.967072,0.3598634510511821,0.0016592914535216,0.0717029828793318,0.0548895752847742,0.0001172340452545
117.0,1.99,5.92,4.74,0.0,0.0,64294.9,1004614045.0,149955.0,186018615468.0,21439999756.0,41406105528.0,18840930424.0,77122755.0,12082944801.0,4690939.0,72452375.0,13649507.0,47564901.0,10919123.0,3280938.0,15150609.0,9084494223.0,3231885.0,1356131.0,257299.0,19618758527.0,0.1012851879184163,21341528980.91326,0.5177980271895326,1.862593789407395,0.006342296590445,0.1132909975517463,0.0608081083993876,0.3296496211354581,0.2869659499554093,695614276.4259282,209015624.5028408,904629900.9287692,0.365902777061579,0.0016677438091866,0.0780533440367751,0.0389659925613857,8.2239148709616e-05
118.0,1.96,5.85,4.74,0.0,0.4,64296.92,1004692675.0,142763.0,186024593502.0,20562516518.0,40119710685.0,18069821932.0,75817855.0,11739415721.0,3987337.0,71842174.0,14285431.0,40807019.0,11767587.0,2339607.0,13982218.0,8802150674.0,2955276.0,1209739.0,117388.0,19026168997.0,0.0971367365563184,20466474007.088783,0.5125290329096998,1.889790671604889,0.0064169577784739,0.0993859858887464,0.0525829185420963,0.3560701399908412,0.3500728881960233,749607901.7397037,149035472.9619184,898643374.701622,0.3485124334465275,0.0015885001879484,0.0736614484387326,0.0330791767273682,6.975271796488605e-05
119.0,1.95,5.78,4.74,0.0,0.0,64288.4,1004565948.0,153923.0,185999845238.0,21265350979.0,41483350665.0,18687385284.0,76179175.0,12085779888.0,4222008.0,71969884.0,10810424.0,37242906.0,8294056.0,2249227.0,14200287.0,9135355743.0,3064799.0,1200595.0,125618.0,19728387974.0,0.1004698969511945,21168695814.682343,0.5126237547860817,1.8363795059658303,0.0062637256551666,0.1017759639064584,0.055412825291174,0.2605966930516267,0.2902680043281263,528406905.5464341,143296244.79765862,671703150.3440927,0.3423129224703864,0.0015544317484166,0.0738802182289919,0.0319697656708078,6.722358672932696e-05
120.0,1.99,5.66,4.74,0.0,0.0,64270.11,1004263505.0,154774.0,185946771816.0,21016627699.0,40289299632.0,18468870052.0,78625076.0,11709612955.0,4513270.0,74124112.0,13735637.0,44991851.0,10596111.0,3853188.0,14411631.0,8858755368.0,3081712.0,1262596.0,375804.0,19118415198.0,0.0993234239649802,20927403609.075687,0.5216429148921573,1.95151260305234,0.0066697903277178,0.1120215551330981,0.0573934417094404,0.3409251867235338,0.3052916627057642,675272078.118581,245557098.08453116,920829176.2031122,0.3577036863791368,0.0016268234533327,0.0764895897458672,0.040665884365453,8.569747978751895e-05
121.0,1.95,5.51,4.74,0.0,0.0,64237.76,1003732566.0,144152.0,185853536960.0,22304507106.0,43073616060.0,19600585772.0,80910878.0,12405463958.0,7318997.0,73610556.0,29343759.0,86012178.0,23326466.0,4033779.0,15881820.0,9344440408.0,3190436.0,2125620.0,233600.0,20199528836.0,0.1054625383654576,22221563653.04182,0.5178229539616693,1.8784324466117277,0.0064799334524799,0.1699183321364266,0.0904366418531929,0.6812467046909922,0.3411581904134552,1487342220.9955475,257201833.182326,1744544054.1778734,0.3687134132847633,0.001699600971975,0.0740693791660267,0.0547718119768187,0.000116795793563
122.0,2.21,6.27,4.74,0.0,0.0,64253.02,1004002206.0,150789.0,185897550816.0,21148810419.0,41144571088.0,18584971204.0,74782930.0,11960216061.0,4365191.0,70437314.0,9094282.0,38721638.0,6754246.0,2480005.0,14270267.0,9061109140.0,3000303.0,1152867.0,213822.0,19535824431.0,0.0999742660536462,21064505926.99196,0.514012173653893,1.8175649428950005,0.0062137878080358,0.1060939726571394,0.0583562141401548,0.2210323685365233,0.2348630499567192,430548599.8105466,158087620.77560616,588636220.5861528,0.3468323188854917,0.0015748918570028,0.0729209934788955,0.0332167516603083,6.995809185463907e-05
123.0,1.77,5.7,4.74,0.0,0.4,64254.54,1004002559.0,143634.0,185901799704.0,19446087214.0,38049323091.0,17088673864.0,74167422.0,11097573000.0,3652890.0,70525732.0,10039330.0,33504184.0,7761411.0,1891469.0,13824490.0,8345773166.0,2915739.0,1122395.0,123276.0,18031389132.0,0.0919231222678276,19368563396.261227,0.5110757730825356,1.9492441908261755,0.0066388422213915,0.0960040732200052,0.049244511444281,0.2638504231991095,0.2996440683348683,494750037.78351927,120571421.7706491,615321459.5541683,0.3633307737679563,0.0016564660607263,0.0766305091164598,0.0327383222303538,6.908347387330956e-05
124.0,1.65,5.17,4.74,0.0,0.0,64254.28,1004010726.0,153677.0,185901056832.0,20257261592.0,39101130168.0,17801539104.0,74201957.0,11367247214.0,4487082.0,69728284.0,10119031.0,40029396.0,7337994.0,2612620.0,14713368.0,8601256774.0,3075750.0,1303525.0,160403.0,18551550837.0,0.0957581382664616,20176339821.293903,0.5180735570804128,1.8976934088909323,0.0064853635139223,0.1147558134693555,0.0604602825781388,0.2587912665573365,0.2527899996292724,467755576.547496,166539734.7557819,634295311.3032779,0.3762900953702173,0.001710606762081,0.0786614091916239,0.0374395316378365,7.891135425078748e-05
125.0,1.99,5.65,4.74,0.0,0.0,64252.45,1003987298.0,144883.0,185895905214.0,20686756203.0,40078567716.0,18178950788.0,76046998.0,11685913943.0,4072934.0,71987027.0,14590030.0,42305472.0,11154475.0,2716600.0,14696960.0,8810999452.0,3093678.0,1229348.0,124580.0,19042033791.0,0.0977910232453626,20604599524.525063,0.5161550769375802,1.897447996117906,0.0064655033613412,0.1016237413687321,0.053548988803715,0.3640357136359298,0.3448733534990462,711051226.8652228,173171911.9816992,884223138.8469219,0.3667037231505841,0.0016680241645757,0.0771903332953925,0.0337818459380595,7.110206897332146e-05
126.0,1.82,5.21,4.74,0.0,0.0,64256.32,1003998923.0,147837.0,185906962596.0,21174915766.0,40755798043.0,18607953588.0,79002046.0,11846358608.0,5879020.0,73141092.0,17151269.0,54184345.0,13277072.0,2931890.0,14843049.0,8905918306.0,3099732.0,1766149.0,198095.0,19257780674.0,0.1000928277680352,21090576175.847157,0.5195559106377722,1.938424709943055,0.0066247091632822,0.1442499051005517,0.0743990340079497,0.4208301597211838,0.3165355048584605,846348127.0088973,186893586.93664652,1033241713.9455438,0.364194782404693,0.0016666500286669,0.0760562214173694,0.0481954493426333,0.0001019974229248
127.0,1.98,6.12,4.74,0.0,0.0,64397.560000000005,1006292941.0,149318.0,186315789028.0,21554493285.0,41163140250.0,18941570052.0,81726810.0,11921881759.0,6467948.0,75288939.0,33201045.0,90063845.0,27699207.0,5395864.0,16235071.0,8924128461.0,3134419.0,1816313.0,334997.0,19324746566.0,0.1016637943075957,21419700374.30681,0.5236357856589914,1.985436716043548,0.0068085200821246,0.1571296057763717,0.0791119652097321,0.8065722099518391,0.3686389915953511,1761663205.3866308,343175711.4949294,2104838916.8815603,0.3944079800860188,0.001819233224953,0.076146255629756,0.0522630194619323,0.000111324099007
128.0,2.03,5.34,4.74,0.0,0.0,64296.29,1004636211.0,143504.0,186022551156.0,20233817838.0,39099002726.0,17780966388.0,75446844.0,11394115730.0,4143947.0,71316600.0,13481820.0,41338947.0,10826023.0,2817166.0,14245764.0,8579678366.0,3072043.0,1263112.0,140019.0,18544604275.0,0.0955850044927549,20140442496.950768,0.5175021465328818,1.929636019842252,0.0065780053522728,0.1059860024829831,0.0549154116256273,0.3448123752536245,0.3261287714948327,689668025.5137649,179466579.07197416,869134604.5857389,0.3643510833212856,0.0016604076973857,0.0785708786878381,0.0358866186391743,7.566249347749968e-05
129.0,1.91,5.27,4.74,0.0,0.4,64235.66,1003741178.0,141884.0,185847243246.0,20556198601.0,39523051101.0,18064246276.0,75776476.0,11486859409.0,4344236.0,71446228.0,12456243.0,43382173.0,9481501.0,2928380.0,14887846.0,8699372941.0,3176570.0,1404420.0,162631.0,18814289866.0,0.0971994308900721,20479580843.698334,0.5201065714402776,1.917272930330086,0.0065535641486647,0.1099165140084562,0.0573190315868761,0.3151640031071598,0.2871281482372955,604554318.6831377,186717775.5658441,791272094.2489817,0.3766876692276248,0.0017113700149391,0.0803725904632809,0.0396490391390949,8.329046757336698e-05
130.0,1.93,5.5,4.74,0.0,0.0,64296.03,1004643677.0,149845.0,186021659144.0,20464329840.0,39295396328.0,17983500416.0,78185407.0,11388995257.0,4727708.0,73471889.0,16186983.0,52095841.0,12488206.0,4268436.0,20015607.0,8604198160.0,3096470.0,1310053.0,176018.0,18550945981.0,0.0966742286825799,20369739349.884945,0.5207818663841318,1.989683634881393,0.0068181891688036,0.1203120070488069,0.0604569356028778,0.4119307733884831,0.310715456153208,795550902.5713999,271917208.3138488,1067468110.8852488,0.509362644746704,0.002326260579754,0.0787998159925315,0.0378179415114105,8.010755901731608e-05
131.0,2.32,4.98,4.74,0.05,0.0,64296.38,1004685655.0,151003.0,186022975206.0,21266633429.0,40667810033.0,18688597948.0,79947338.0,11798553985.0,5191430.0,74775994.0,14013957.0,52473535.0,10925748.0,3330144.0,19398621.0,8921569260.0,3350408.0,1404651.0,230548.0,19213797735.0,0.1004639234874317,21167450060.78543,0.5229352997307486,1.9658628761943788,0.0067304229570779,0.1276545256749109,0.0649193101430902,0.3445958114938655,0.2670671415600264,695986718.3532146,212135223.5291943,908121941.882409,0.4770018593147489,0.0021743507711108,0.0823847656729315,0.0402086809856029,8.510545507728069e-05
132.0,2.15,5.92,4.75,0.01,0.0,64252.78,1004000328.0,150125.0,185896929110.0,22357329361.0,43053797266.0,19647080196.0,80728113.0,12435613316.0,7292781.0,73456669.0,29499491.0,86855393.0,23938760.0,3957776.0,15660850.0,9330419589.0,3255389.0,2013823.0,248772.0,20202085778.0,0.1056880298672083,22268249060.77122,0.5192882110460394,1.875052100543795,0.0064498171017415,0.1693876374003177,0.0903136925390823,0.6851774494533618,0.3396391401970859,1525976234.5416284,252288427.5392388,1778264662.0808673,0.3637507257081717,0.0016784722113101,0.0756121226633547,0.0525527396810314,0.0001119980889529
133.0,2.09,5.93,4.75,0.0,0.0,64254.57,1004000590.0,142954.0,185901859082.0,21263132648.0,41550103560.0,18685514436.0,76646193.0,12124148778.0,3873386.0,72784527.0,13756197.0,39126789.0,11430835.0,2460845.0,14103979.0,9145474056.0,2996808.0,1083968.0,97674.0,19791714946.0,0.1005127895346003,21178406526.633614,0.5117468026835407,1.8446691207236068,0.0062820654868949,0.0932220540535278,0.0505281953084217,0.3310749148948692,0.3515800133765129,728658376.585217,156866521.3632992,885524897.9485161,0.33944509860567,0.0015421812924773,0.072125163194178,0.0284389664226386,5.970387120186447e-05
134.0,2.0,5.59,4.75,0.0,0.4,64254.17,1004001487.0,142240.0,185900738878.0,20272428905.0,39205177015.0,17814899056.0,75131578.0,11416048339.0,4310192.0,70834320.0,11852058.0,42053459.0,9097125.0,2729156.0,15024231.0,8614459312.0,3222207.0,1262114.0,120784.0,18618981978.0,0.0958301680968104,20191632350.640133,0.5170855088154229,1.916368799234205,0.0065381952543316,0.1099393582217703,0.057358706381645,0.3023084934794548,0.2818331305398683,579895555.4734154,173969845.92314652,753865401.3965619,0.3832205882976039,0.001744071270854,0.0821883038244458,0.0352733517685916,7.427355596745398e-05
135.0,1.99,5.52,4.75,0.0,0.0,64372.42,1005841884.0,148510.0,186243024030.0,20360326000.0,39458813543.0,17892080468.0,74624043.0,11483132242.0,4121531.0,70515645.0,10637246.0,37840757.0,8174085.0,2410707.0,14386207.0,8679602364.0,3058620.0,1161561.0,109316.0,18760972067.0,0.096068459805066,20242074150.89109,0.5159893106723156,1.8911882111883296,0.0064566202262673,0.1044514679973483,0.05522088617072,0.2695784552266916,0.281105528623542,520103058.2655673,153389166.28371382,673492224.5492811,0.3645879262011444,0.001657473049649,0.0775142414423304,0.0322076840606236,6.774046651001818e-05
136.0,1.81,5.35,4.75,0.0,0.0,64296.22,1004682544.0,149179.0,186022680912.0,20675818786.0,40050353762.0,18169327544.0,75182537.0,11630865402.0,4673714.0,70527397.0,11441108.0,41643249.0,8860337.0,2401416.0,14556242.0,8808830152.0,3147314.0,1243767.0,170105.0,19019031707.0,0.0976726464478554,20579454584.412487,0.5162455969519384,1.8772003225433085,0.0064225379386599,0.1166959480002008,0.0621495339344122,0.2856680884266093,0.2747410030374911,564418652.8237321,152974315.03896022,717392967.8626924,0.363448524986839,0.0016524602868741,0.0785839250934704,0.0353023598343715,7.433985188003135e-05
137.0,1.96,5.4,4.75,0.0,0.0,64303.91,1004748559.0,149877.0,186044727618.0,21415601440.0,41038396127.0,18819457200.0,81290370.0,11898515175.0,6497879.0,74813391.0,23774360.0,70951242.0,18944029.0,3390725.0,16062089.0,8922275549.0,3275685.0,1867761.0,243420.0,19304703265.0,0.1011555524359788,21314388807.20007,0.5218430411784597,1.98083691546896,0.0067856168194589,0.1583365728984937,0.0799136331285933,0.5793199111979516,0.3350802513083562,1206687827.6557946,215980802.4168562,1422668630.072651,0.391391733494975,0.0018002233748317,0.0798200053886818,0.0514440426342834,0.0001093609661344
138.0,1.99,5.89,4.75,0.0,0.0,64298.64,1004723977.0,144139.0,186029516998.0,21435179814.0,41849200223.0,18836693872.0,76634284.0,12136234027.0,4785718.0,71862012.0,20034237.0,57590514.0,16424084.0,3322066.0,14765975.0,9153908855.0,2984585.0,1415097.0,154346.0,19784779291.0,0.1012564789500717,21334396615.08148,0.5122004649976415,1.8312006822506104,0.0062748800730927,0.1143562594864072,0.0624378308398696,0.4787244891955984,0.347873905067074,1046199155.2531644,211612571.08130103,1257811726.3344655,0.3528376867733958,0.0016130786567679,0.0713176114261723,0.0375023415414626,7.93257775038174e-05
139.0,2.0,5.45,4.75,0.0,0.0,64252.84,1003999882.0,144092.0,185896926318.0,21022712142.0,40731017381.0,18474200020.0,74981975.0,11873142718.0,4141475.0,70854612.0,9858536.0,37169202.0,7184147.0,2464406.0,14279191.0,8951718292.0,3167112.0,1265616.0,126029.0,19338551301.0,0.0993787276955702,20938958777.68639,0.5161352083438645,1.840906017608517,0.0062756270901599,0.10167865342671,0.0552225478110611,0.2420400135793995,0.2652339966835984,457953647.4487355,157093628.0249483,615047275.4736837,0.3505729028674075,0.001595134088699,0.0777567613981913,0.0341667134651335,7.19622156975139e-05
140.0,1.98,5.29,4.75,0.0,0.4,64255.5,1004001960.0,141180.0,185904603654.0,19672736787.0,38413668195.0,17287876372.0,74028286.0,11203663898.0,3731553.0,70308353.0,11748809.0,35360105.0,9540165.0,2136619.0,13441229.0,8431250777.0,2909503.0,1100371.0,135011.0,18244408794.0,0.0929932666120289,19594321097.73969,0.5121285654662016,1.927133998872716,0.0065641342920341,0.0971412826564089,0.0503992130946249,0.3058497027766083,0.3322617113269319,608136820.7687563,136198554.8315065,744335375.6002628,0.3499074582455402,0.001594215301562,0.0757413477210881,0.0321599591512273,6.771290941509036e-05
141.0,1.79,5.21,4.75,0.0,0.0,64251.96,1004001427.0,139432.0,185894422156.0,19953152736.0,38711376953.0,17534291344.0,77218139.0,11245564762.0,4657927.0,72577918.0,15048850.0,45700623.0,12475626.0,2332598.0,14797181.0,8501809360.0,3049083.0,1232855.0,181361.0,18396221507.0,0.0943239239813525,19873629856.902584,0.5154338157546137,1.994714346992916,0.0068197138172789,0.1203244980320708,0.0603078402262576,0.3887448906369569,0.3292920098704124,795257897.5766735,148691294.63896668,943949192.2156402,0.3822437269014082,0.0017404743359241,0.078764519373773,0.036532309396202,7.687535179231629e-05
142.0,1.88,5.13,4.75,0.0,0.0,64252.990000000005,1003998996.0,149504.0,185897439418.0,20783671167.0,40140252013.0,18264146640.0,74807502.0,11671407436.0,4456210.0,70371641.0,9650624.0,40385594.0,7041274.0,2541474.0,14427447.0,8827144245.0,3054094.0,1219106.0,227613.0,19038084757.0,0.0982485110993493,20700888397.10354,0.5177762999661514,1.8636530228004675,0.0063686474660012,0.1110159945821165,0.0595528261261973,0.2404226061379611,0.2389620417617232,448846600.2410226,162006472.76344487,610853073.0044675,0.3594259197806596,0.0016344410603884,0.0760855711371938,0.0360416023180786,7.599078470685265e-05
143.0,1.95,5.59,4.75,0.0,0.0,64254.17,1003998406.0,143237.0,185900727184.0,21293152873.0,41312796560.0,18711861980.0,81005850.0,11964410203.0,6521655.0,74497460.0,32286251.0,83590386.0,26794629.0,3528921.0,14699257.0,8934970545.0,3138745.0,2014756.0,146885.0,19388643558.0,0.1006551306358229,21208353266.050903,0.5154130111253838,1.9607931862553143,0.0067250354527874,0.1578604099223439,0.0804952633708724,0.7815072734935666,0.3862435926543036,1708026871.110391,224951496.5863402,1932978367.696731,0.3558039693258664,0.0016451377120908,0.0759751278382109,0.0523237635791751,0.000111490058267
144.0,1.85,5.54,4.75,0.0,0.0,64253.29,1004001858.0,149849.0,185898385026.0,21432784928.0,41454808049.0,18834581976.0,76178894.0,12083573228.0,4779274.0,71414064.0,13007447.0,44713301.0,9849018.0,3083072.0,14779206.0,9104062468.0,3143317.0,1276418.0,141709.0,19651183473.0,0.1013165443764655,21347355841.24785,0.5170156596230342,1.837637118231395,0.0062648393845277,0.1152887740874556,0.0627256151974861,0.3137741461647842,0.2909077770840493,627824686.754713,196530122.35760224,824354809.1123153,0.3565136758691737,0.0016233638611276,0.0758251490703941,0.0342089872500135,7.216496665192984e-05
145.0,2.15,5.87,4.75,0.0,0.4,64256.66,1003997357.0,146033.0,185908094444.0,20268986810.0,39473134882.0,17811803828.0,74224076.0,11470185444.0,3999070.0,70237354.0,10916137.0,36728678.0,8455864.0,2075310.0,14234865.0,8694779212.0,2967589.0,1121732.0,100105.0,18795758458.0,0.095809727280946,20188287019.56433,0.5134881450533787,1.8803694264943385,0.0064294389307145,0.1013111832124486,0.0538693781909538,0.2765459858365044,0.2972101800124687,539020638.0792295,132291025.54300848,671311663.6222379,0.3606215985265256,0.001637173831896,0.07517996756202,0.030953634760769,6.500599604587662e-05
146.0,1.85,5.23,4.75,0.0,1.6,64250.86,1004002867.0,145033.0,185891291256.0,20287022096.0,39390791424.0,17827643976.0,75903605.0,11452132701.0,4281531.0,71639299.0,11096667.0,39752200.0,8651999.0,2224541.0,14214327.0,8654764053.0,3014428.0,1232725.0,195802.0,18675658985.0,0.0959035996551806,20206139606.57146,0.5150194084102493,1.9269378008422928,0.0065842614462008,0.1086937034068158,0.0563946811435017,0.2817071350650504,0.2791459843731919,551520273.6965889,141803005.42906716,693323279.1256561,0.3608540596962848,0.0016423702498363,0.0765262105945749,0.0362655064383811,7.649138384607315e-05
147.0,1.94,5.27,4.75,0.0,0.0,64253.57,1004000380.0,142025.0,185899170532.0,21106779873.0,40952018467.0,18548080884.0,79072474.0,11953022629.0,4651714.0,74442077.0,14972235.0,47067505.0,12308295.0,2770514.0,14517839.0,8983052244.0,3208018.0,1253792.0,223424.0,19428256221.0,0.0997749523621849,21022681159.74219,0.5154026752065539,1.9308565721545143,0.0065717959609781,0.1135893705397805,0.0588126317020257,0.3656043233147333,0.3181013100227003,784592213.0029473,176606403.27646092,961198616.2794082,0.3545085088223131,0.0016161365430883,0.0783360166382296,0.0360718727744853,7.6034410046707e-05
148.0,2.01,5.62,4.75,0.0,0.0,64253.64,1004001578.0,144288.0,185899360388.0,20816311814.0,40451635606.0,18292813140.0,77871331.0,11705704988.0,6176336.0,71706960.0,27064306.0,72908814.0,21995731.0,2434590.0,13921024.0,8744865734.0,3009737.0,1850525.0,115412.0,18950625924.0,0.0984017002630893,20733345713.924763,0.5145975311542759,1.9250477720720325,0.0066084632451049,0.1526844565732193,0.079302447600574,0.669053441092149,0.3712076018682734,1402116107.0326524,155192744.12933242,1557308851.161985,0.3441399535878139,0.0015919082606237,0.0744033450047587,0.048599691225054,0.000103739950748
149.0,1.97,5.57,4.75,0.0,0.0,64254.47,1003996341.0,150417.0,185901682026.0,21057676828.0,40819176528.0,18504935032.0,78062115.0,11922349340.0,4681625.0,73394521.0,15512425.0,47679087.0,12280296.0,3702151.0,14773427.0,8949593084.0,3139001.0,1362038.0,163826.0,19337081398.0,0.099541514796041,20973858138.791763,0.5158770612032176,1.912388285110385,0.0065049532087064,0.1146918041521153,0.0599622962946967,0.3800278770778048,0.325350714035275,782810566.0397024,235994549.30682865,1018805115.346531,0.3619236902014948,0.0016507372861914,0.0769001549516021,0.0373810578700266,7.890870233177058e-05
